id,question,prepost,site,percent,know_assess
aes0920,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
ala0814,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
ala0814,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
ala0814,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
ala0814,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
ala0814,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
ala0814,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
ala0814,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
ala0814,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axa0727,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0727,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
axa0727,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axa0823,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0823,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axa0823,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0823,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axa0823,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0823,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axa0823,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axa0823,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axc0220,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc0220,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc0220,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc0220,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axc0220,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc0220,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axc0220,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc0220,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
axc1022,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
axc1022,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
