survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"What is the name of your school, district, or parish?",Please ask your teacher for their teacher code.,What is your gender?,Are you Hispanic / Latino/a?,What is your race? Select all that apply. - American Indian or Alaska Native,What is your race? Select all that apply. - Native Hawaiian or other Pacific Islander,What is your race? Select all that apply. - Black or African American,What is your race? Select all that apply. - Asian,What is your race? Select all that apply. - White,What is your race? Select all that apply. - More than one race,What is your race? Select all that apply. - Prefer not to answer,What is your race? Select all that apply. - Other (please specify),How often do you speak English at home? ,What grade level are you currently enrolled in?,How often does your teacher do these things? - My teacher explains what we are learning in different ways to help students learn.,How often does your teacher do these things? - My teacher wants students from different cultures to respect one another.,How often does your teacher do these things? - My teacher uses what I already know to help me understand new ideas.,How often does your teacher do these things? - My teacher uses examples from my culture when teaching.,How often does your teacher do these things? - My teacher asks about ways that students’ cultures may be different from others.,How often does your teacher do these things? - My teacher helps students learn about other students and their cultures.,How often does your teacher do these things? - My teacher asks about students’ home life.,How often does your teacher do these things? - My teacher treats all students like they are important members of the classroom.,To what extent do you agree or disagree with the following statements? - This class is a happy place for me to be.,"To what extent do you agree or disagree with the following statements? - In this class, I feel like I belong.",To what extent do you agree or disagree with the following statements? - Being in this class makes me feel sad or angry.,To what extent do you agree or disagree with the following statements? - The things we have done in class this year are interesting.,"To what extent do you agree or disagree with the following statements? - Because of this teacher, I am learning to love this subject.",To what extent do you agree or disagree with the following statements? - I enjoy this subject this year.,To what extent do you agree or disagree with the following statements? - My teacher makes me feel that he/she really cares about me.,To what extent do you agree or disagree with the following statements? - I like the way my teacher treats me when I need help.,To what extent do you agree or disagree with the following statements? - My teacher seems to know if something is bothering me.,To what extent do you agree or disagree with the following statements? - I can do almost all the work in this class if I don’t give up.,"To what extent do you agree or disagree with the following statements? - Even when work is hard, I know I can learn it.",To what extent do you agree or disagree with the following statements? - I'm certain I can master the skills taught in this class.,"To what extent do you agree or disagree with the following statements? - When doing work for this class, I focus on learning, not the time work takes.",To what extent do you agree or disagree with the following statements? - I have been able to figure out the most difficult work in this class.,To what extent are the following statements true or not true? - My teacher makes sure that I try to do my best.,"To what extent are the following statements true or not true? - In this class, we learn a lot almost every day.","To what extent are the following statements true or not true? - In this class, we learn to correct our mistakes.","To what extent are the following statements true or not true? - In this class, my teacher accepts nothing less than our full effort.","To what extent are the following statements true or not true? - My teacher wants us to use our thinking skills, not just memorize things.",teacher
315708746,413071279,13308379775,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",375426921,Female,Yes,NA,NA,NA,NA,NA,NA,NA,Hispanic,Always,10,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,4- A lot,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr. Alisasis
315708746,413071279,13308342646,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",377183132,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Never,10,5- Always,5- Always,4- A lot,5- Always,5- Always,5- Always,5- Always,5- Always,3- Neither disagree nor agree,NA,1- Disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,NA,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Mostly true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Mr. Alisasis
315708746,413071279,13308342643,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",296963465,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,10,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,3- Neither disagree nor agree,NA,1- Disagree,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,NA,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr. Alisasis
315708746,413071279,13308342416,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",883113383,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Never,10,5- Always,5- Always,5- Always,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,4- Somewhat agree,NA,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr.Alisasis
315708746,413071279,13308341423,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",743535361,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Almost always,10,5- Always,5- Always,5- Always,3- Sometimes,4- A lot,2- Rarely,3- Sometimes,5- Always,3- Neither disagree nor agree,NA,1- Disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,NA,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr.Alisasis
315708746,413071279,13308338330,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",561848953,Male,Yes,NA,NA,Black or African American,NA,NA,More than one race,NA,NA,Always,9,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,3- Neither disagree nor agree,5- Agree,5- Agree,NA,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,Mr. Alisasis
315708746,413071279,13308338240,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",134156785,Male,Yes,NA,NA,NA,NA,White,More than one race,NA,NA,Always,10,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,mr. alisasis
315708746,413071279,13308337626,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",711838987,Male,Yes,NA,NA,NA,NA,NA,NA,NA,"spainord, german",Sometimes,12,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,MR. Alasaisis
315708746,413071279,13308337393,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",489833947,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,5- Always,5- Always,5- Always,4- A lot,3- Sometimes,5- Always,3- Sometimes,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr. Alisasis
315708746,413071279,13308337332,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",283226595,Male,Yes,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,10,5- Always,5- Always,4- A lot,1- Never,1- Never,1- Never,2- Rarely,4- A lot,4- Somewhat agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree,2- Somewhat disagree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree,2- Somewhat disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,4- Mostly true,4- Mostly true,Mr. Alisasis
315708746,413071279,13308337157,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",569459365,Male,No,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,Always,10,4- A lot,4- A lot,5- Always,1- Never,2- Rarely,1- Never,1- Never,5- Always,3- Neither disagree nor agree,NA,1- Disagree,2- Somewhat disagree,4- Somewhat agree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree,3- Neither disagree nor agree,1- Disagree,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,5- Totally true,Mr. Alisasis
315708746,413071279,13308335908,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",125278143,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,4- A lot,5- Always,4- A lot,2- Rarely,2- Rarely,3- Sometimes,4- A lot,5- Always,5- Agree,NA,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,4- Mostly true,Alisasis
315708746,413071279,13308333822,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",389393794,Female,No,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,Sometimes,10,4- A lot,4- A lot,4- A lot,1- Never,1- Never,2- Rarely,1- Never,4- A lot,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,NA,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Mostly true,4- Mostly true,4- Mostly true,4- Mostly true,4- Mostly true,Mr. Alisasis
315708746,413071279,13308333685,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",416265981,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,10,3- Sometimes,3- Sometimes,4- A lot,1- Never,1- Never,1- Never,2- Rarely,4- A lot,3- Neither disagree nor agree,NA,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither true nor untrue,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,4- Mostly true,Mr. Alisasis
315708746,413071279,13308332433,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,66.153.119.202,"New Mexico Public Education Department, NM",818992737,Male,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,10,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,2- Rarely,3- Sometimes,1- Never,4- A lot,4- Somewhat agree,NA,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree,4- Somewhat agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,3- Neither disagree nor agree,5- Agree,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,Mr.Alisasis
315708746,413071279,13307150152,2022-02-04T00:00:00Z,2022-02-04T00:00:00Z,completed,67.164.158.161,"New Mexico Public Education Department, NM",348172446,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,9,4- A lot,5- Always,5- Always,1- Never,2- Rarely,1- Never,2- Rarely,5- Always,5- Agree,NA,1- Disagree,4- Somewhat agree,1- Disagree,4- Somewhat agree,NA,5- Agree,2- Somewhat disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,1- Disagree,5- Agree,4- Mostly true,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,Gilbert Aquino
315708746,413071279,13306127114,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",20,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,6,4- A lot,5- Always,4- A lot,4- A lot,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,2- Somewhat disagree,4- Somewhat agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306123650,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",19,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,4- Somewhat agree,5- Agree,NA,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,Rajasekhar Badditi
315708746,413071279,13306119835,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",18,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306116397,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",17,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306112906,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",16,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306109321,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",15,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306104062,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",15,Male,No,NA,NA,NA,NA,NA,NA,NA, C - CAUCASIAN,Almost always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306098764,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",14,Male,Yes,NA,NA,NA,NA,NA,NA,NA,H - HISPANIC,Almost always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306093780,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",13,Female,Yes,NA,NA,NA,NA,NA,NA,NA,H - HISPANIC,Sometimes,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306088225,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",12,Female,No,NA,NA,NA,NA,NA,NA,NA, C - CAUCASIAN,Always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306083456,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",11,Female,No,NA,NA,NA,NA,NA,NA,NA, C - CAUCASIAN,Always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306078773,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",10,Male,Yes,NA,NA,NA,NA,NA,NA,NA,H - HISPANIC,Almost always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306071238,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",9,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,6,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306020956,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",8,Female,Yes,NA,NA,NA,NA,NA,NA,NA,H - HISPANIC,Almost always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13306012635,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",7,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13305988658,2022-02-03T00:00:00Z,2022-02-03T00:00:00Z,completed,74.195.33.142,"New Mexico Public Education Department, NM",6,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13303494586,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",417451770,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,7,4- A lot,5- Always,4- A lot,3- Sometimes,3- Sometimes,2- Rarely,3- Sometimes,5- Always,5- Agree,NA,2- Somewhat disagree,5- Agree,3- Neither disagree nor agree,5- Agree,NA,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Elisa Trejo 
315708746,413071279,13303437446,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",199659335,Male,Yes,NA,NA,NA,NA,NA,NA,NA,Hispanic,Sometimes,9,3- Sometimes,2- Rarely,3- Sometimes,1- Never,1- Never,3- Sometimes,2- Rarely,2- Rarely,1- Disagree,NA,4- Somewhat agree,1- Disagree,2- Somewhat disagree,1- Disagree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,2- Somewhat disagree,1- Disagree,3- Neither disagree nor agree,2- Somewhat disagree,3- Neither true nor untrue,2- Mostly untrue,2- Mostly untrue,3- Neither true nor untrue,2- Mostly untrue,Mrs. Agino
315708746,413071279,13303389800,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,172.58.104.141,"New Mexico Public Education Department, NM",169899127,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,12,4- A lot,5- Always,5- Always,4- A lot,4- A lot,5- Always,4- A lot,5- Always,5- Agree,NA,2- Somewhat disagree,5- Agree,5- Agree,4- Somewhat agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Daniel Aguilar
315708746,413071279,13303351363,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",474557683,Male,No,NA,NA,NA,NA,NA,NA,NA,NA,Almost always,8,5- Always,5- Always,4- A lot,5- Always,3- Sometimes,4- A lot,4- A lot,4- A lot,5- Agree,NA,1- Disagree,5- Agree,1- Disagree,5- Agree,NA,4- Somewhat agree,1- Disagree,3- Neither disagree nor agree,1- Disagree,1- Disagree,3- Neither disagree nor agree,1- Disagree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,gilbert aquino
315708746,413071279,13303176427,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",459326955,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Never,9,5- Always,5- Always,4- A lot,1- Never,1- Never,1- Never,1- Never,5- Always,4- Somewhat agree,NA,1- Disagree,5- Agree,4- Somewhat agree,5- Agree,NA,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Mr. Gilbert L. Aquino
315708746,413071279,13303113207,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",711373779,Female,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Sometimes,9,4- A lot,NA,3- Sometimes,1- Never,1- Never,1- Never,2- Rarely,5- Always,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree,1- Disagree,NA,1- Disagree,2- Somewhat disagree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,1- Disagree,3- Neither true nor untrue,5- Totally true,5- Totally true,5- Totally true,3- Neither true nor untrue,Mr. Aquino
315708746,413071279,13303108003,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",NA,Female,Yes,NA,NA,NA,NA,NA,NA,NA,Mexican ,Almost always,9,3- Sometimes,4- A lot,4- A lot,1- Never,NA,1- Never,2- Rarely,5- Always,2- Somewhat disagree,NA,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,NA,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Aquino
315708746,413071279,13303090565,2022-02-02T00:00:00Z,2022-02-02T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",661661223,Male,Yes,NA,NA,NA,NA,NA,NA,NA,Hispanic,Almost always,9,3- Sometimes,5- Always,3- Sometimes,2- Rarely,1- Never,1- Never,1- Never,5- Always,3- Neither disagree nor agree,NA,2- Somewhat disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree,2- Somewhat disagree,2- Somewhat disagree,3- Neither disagree nor agree,2- Somewhat disagree,3- Neither true nor untrue,2- Mostly untrue,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,Mr.Aquino
